Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (7, 14, 8)
  ✓ Samples: 3,961,483 | Chi-Sq Stat: 962.4012 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00498 | Dmix: 0.004993 | Digital Mix Speed: 5944.016 | Time: 4.17s

[99/1331] Analyzing (a=2, b=17, c=13)...
  ✓ Samples: 7,538,365 | Chi-Sq Stat: 740.4271 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00398 | Dmix: 0.004135 | Digital Mix Speed: 7475.301 | Time: 10.40s

[100/1331] Analyzing (a=2, b=18, c=3)...
  ✓ Samples: 3,894,860 | Chi-Sq Stat: 1519.4081 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00627 | Dmix: 0.007312 | Digital Mix Speed: 4068.205 | Time: 3.97s

[101/1331] Analyzing (a=2, b=18, c=4)...
  ✓ Samples: 5,043,189 | Chi-Sq Stat: 3505.0433 | Chi-Sq p-value: 0.0 | MAD: 0.00263 | KS D-Max: 0.01122 | Dmix: 0.011835 | Digital Mix Speed: 2548.557 | Time: 5.90s

[102/1331] Analyzing (a=2, b=18, c=5)...
  ✓ Samples: 3,894,860 | Chi-Sq Stat: 1520.3875 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00627 | Dmix: 0.007314 | Digital Mix Speed: 4043.247 | Time: 3.89s

[103/1331] Analyzing (a=2, b=18, c=6)...
  ✓ Samples: 13,277,072 | Chi-Sq Stat: 355.9600 | Chi-Sq p-value: 0.0 | MAD: 0.00048 | KS D-Max: 0.00140 | Dmix: 0.002146 | Digital Mix Speed: 14839.796 | Time: 23.21s

[104/1331] Analyzing (a=2, b=18, c=7)...
  ✓ Samples: 3,894,851 | Chi-Sq Stat: 1532.0420 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00628 | Dmix: 0.007340 | Digital Mix Speed: 4043.246 | Time: 3.87s

[105/1331] Analyzing (a=2, b=18, c=8)...
  ✓ Samples: 5,043,189 | Chi-Sq Stat: 3498.7885 | Chi-Sq p-value: 0.0 | MAD: 0.00263 | KS D-Max: 0.01120 | Dmix: 0.011816 | Digital Mix Speed: 2548.557 | Time: 6.03s

[106/1331] Analyzing (a=2, b=18, c=9)...
  ✓ Samples: 3,894,851 | Chi-Sq Stat: 1520.8727 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00626 | Dmix: 0.007318 | Digital Mix Speed: 4043.246 | Time: 3.83s

[107/1331] Analyzing (a=2, b=18, c=10)...
  ✓ Samples: 13,272,333 | Chi-Sq Stat: 1036.8237 | Chi-Sq p-value: 0.0 | MAD: 0.00073 | KS D-Max: 0.00215 | Dmix: 0.003271 | Digital Mix Speed: 9757.462 | Time: 22.96s

[108/1331] Analyzing (a=2, b=18, c=11)...
  ✓ Samples: 3,894,851 | Chi-Sq Stat: 1514.7423 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00625 | Dmix: 0.007310 | Digital Mix Speed: 4068.204 | Time: 4.01s

[109/1331] Analyzing (a=2, b=18, c=12)...
  ✓ Samples: 5,043,176 | Chi-Sq Stat: 3495.4956 | Chi-Sq p-value: 0.0 | MAD: 0.00263 | KS D-Max: 0.01120 | Dmix: 0.011817 | Digital Mix Speed: 2548.557 | Time: 5.78s

[110/1331] Analyzing (a=2, b=18, c=13)...
  ✓ Samples: 3,894,850 | Chi-Sq Stat: 1518.9458 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00625 | Dmix: 0.007310 | Digital Mix Speed: 4068.204 | Time: 4.13s

[111/1331] Analyzing (a=2, b=19, c=3)...
  ✓ Samples: 7,018,350 | Chi-Sq Stat: 1742.9921 | Chi-Sq p-value: 0.0 | MAD: 0.00145 | KS D-Max: 0.00614 | Dmix: 0.006512 | Digital Mix Speed: 4721.541 | Time: 9.64s

[112/1331] Analyzing (a=2, b=19, c=4)...
  ✓ Samples: 3,826,522 | Chi-Sq Stat: 614.0040 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00561 | Dmix: 0.005614 | Digital Mix Speed: 5266.243 | Time: 3.90s

[113/1331] Analyzing (a=2, b=19, c=5)...
  ✓ Samples: 7,016,393 | Chi-Sq Stat: 1437.3044 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00589 | Dmix: 0.006400 | Digital Mix Speed: 4821.207 | Time: 9.51s

[114/1331] Analyzing (a=2, b=19, c=6)...
  ✓ Samples: 3,826,522 | Chi-Sq Stat: 611.3560 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00561 | Dmix: 0.005608 | Digital Mix Speed: 5266.243 | Time: 3.77s

[115/1331] Analyzing (a=2, b=19, c=7)...
  ✓ Samples: 7,016,951 | Chi-Sq Stat: 1518.3790 | Chi-Sq p-value: 0.0 | MAD: 0.00134 | KS D-Max: 0.00592 | Dmix: 0.006011 | Digital Mix Speed: 5109.066 | Time: 9.56s

[116/1331] Analyzing (a=2, b=19, c=8)...
  ✓ Samples: 3,826,514 | Chi-Sq Stat: 613.2336 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00562 | Dmix: 0.005619 | Digital Mix Speed: 5266.243 | Time: 3.96s

[117/1331] Analyzing (a=2, b=19, c=9)...
  ✓ Samples: 7,011,374 | Chi-Sq Stat: 737.1488 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00423 | Dmix: 0.004225 | Digital Mix Speed: 7282.769 | Time: 9.62s

[118/1331] Analyzing (a=2, b=19, c=10)...
  ✓ Samples: 3,826,502 | Chi-Sq Stat: 611.7629 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00562 | Dmix: 0.005623 | Digital Mix Speed: 5266.242 | Time: 3.83s

[119/1331] Analyzing (a=2, b=19, c=11)...
  ✓ Samples: 7,018,719 | Chi-Sq Stat: 1299.9256 | Chi-Sq p-value: 0.0 | MAD: 0.00123 | KS D-Max: 0.00511 | Dmix: 0.005549 | Digital Mix Speed: 5566.063 | Time: 9.74s

[120/1331] Analyzing (a=2, b=19, c=12)...
  ✓ Samples: 3,826,502 | Chi-Sq Stat: 612.5794 | Chi-Sq p-value: 0.0 | MAD: 0.00125 | KS D-Max: 0.00562 | Dmix: 0.005621 | Digital Mix Speed: 5266.242 | Time: 4.17s

[121/1331] Analyzing (a=2, b=19, c=13)...
  ✓ Samples: 7,012,135 | Chi-Sq Stat: 1603.8081 | Chi-Sq p-value: 0.0 | MAD: 0.00140 | KS D-Max: 0.00585 | Dmix: 0.006292 | Digital Mix Speed: 4889.893 | Time: 9.53s

[122/1331] Analyzing (a=3, b=9, c=3)...
  ✓ Samples: 9,769,518 | Chi-Sq Stat: 2519.6876 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00339 | Dmix: 0.006587 | Digital Mix Speed: 4787.584 | Time: 13.35s

[123/1331] Analyzing (a=3, b=9, c=4)...
  ✓ Samples: 4,988,407 | Chi-Sq Stat: 5799.1976 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01334 | Dmix: 0.014089 | Digital Mix Speed: 2139.924 | Time: 5.19s

[124/1331] Analyzing (a=3, b=9, c=5)...
  ✓ Samples: 4,988,407 | Chi-Sq Stat: 5803.8401 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01335 | Dmix: 0.014091 | Digital Mix Speed: 2139.924 | Time: 5.38s

[125/1331] Analyzing (a=3, b=9, c=6)...
  ✓ Samples: 9,769,508 | Chi-Sq Stat: 2523.8477 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00340 | Dmix: 0.006603 | Digital Mix Speed: 4755.015 | Time: 13.30s

[126/1331] Analyzing (a=3, b=9, c=7)...
  ✓ Samples: 4,988,405 | Chi-Sq Stat: 5811.5522 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01336 | Dmix: 0.014107 | Digital Mix Speed: 2139.924 | Time: 5.41s

[127/1331] Analyzing (a=3, b=9, c=8)...
  ✓ Samples: 4,988,405 | Chi-Sq Stat: 5805.9905 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01335 | Dmix: 0.014099 | Digital Mix Speed: 2139.924 | Time: 5.23s

[128/1331] Analyzing (a=3, b=9, c=9)...
  ✓ Samples: 1,054,013 | Chi-Sq Stat: 44130.2575 | Chi-Sq p-value: 0.0 | MAD: 0.01940 | KS D-Max: 0.05622 | Dmix: 0.087290 | Digital Mix Speed: 310.456 | Time: 0.99s

[129/1331] Analyzing (a=3, b=9, c=10)...
  ✓ Samples: 4,988,399 | Chi-Sq Stat: 5792.9875 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01334 | Dmix: 0.014089 | Digital Mix Speed: 2139.924 | Time: 5.36s

[130/1331] Analyzing (a=3, b=9, c=11)...
  ✓ Samples: 4,988,395 | Chi-Sq Stat: 5796.3259 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01335 | Dmix: 0.014093 | Digital Mix Speed: 2139.924 | Time: 5.28s

[131/1331] Analyzing (a=3, b=9, c=12)...
  ✓ Samples: 9,769,480 | Chi-Sq Stat: 2520.6663 | Chi-Sq p-value: 0.0 | MAD: 0.00147 | KS D-Max: 0.00340 | Dmix: 0.006596 | Digital Mix Speed: 4755.015 | Time: 13.32s

[132/1331] Analyzing (a=3, b=9, c=13)...
  ✓ Samples: 4,988,387 | Chi-Sq Stat: 5798.7558 | Chi-Sq p-value: 0.0 | MAD: 0.00313 | KS D-Max: 0.01335 | Dmix: 0.014094 | Digital Mix Speed: 2139.923 | Time: 5.20s

[133/1331] Analyzing (a=3, b=10, c=3)...
  ✓ Samples: 4,777,441 | Chi-Sq Stat: 754265.6514 | Chi-Sq p-value: 0.0 | MAD: 0.03375 | KS D-Max: 0.15189 | Dmix: 0.151892 | Digital Mix Speed: 197.902 | Time: 5.16s

[134/1331] Analyzing (a=3, b=10, c=4)...
  ✓ Samples: 8,934,068 | Chi-Sq Stat: 1126.0072 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00280 | Dmix: 0.004224 | Digital Mix Speed: 7394.733 | Time: 12.18s

[135/1331] Analyzing (a=3, b=10, c=5)...
  ✓ Samples: 8,938,702 | Chi-Sq Stat: 1203.5672 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00250 | Dmix: 0.004397 | Digital Mix Speed: 7093.137 | Time: 12.36s

[136/1331] Analyzing (a=3, b=10, c=6)...
  ✓ Samples: 4,777,441 | Chi-Sq Stat: 754265.6514 | Chi-Sq p-value: 0.0 | MAD: 0.03375 | KS D-Max: 0.15189 | Dmix: 0.151892 | Digital Mix Speed: 197.902 | Time: 5.21s

[137/1331] Analyzing (a=3, b=10, c=7)...
  ✓ Samples: 8,918,706 | Chi-Sq Stat: 1191.4244 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00329 | Dmix: 0.004671 | Digital Mix Speed: 6682.983 | Time: 12.01s

[138/1331] Analyzing (a=3, b=10, c=8)...
  ✓ Samples: 8,930,228 | Chi-Sq Stat: 898.1859 | Chi-Sq p-value: 0.0 | MAD: 0.00088 | KS D-Max: 0.00257 | Dmix: 0.003941 | Digital Mix Speed: 7898.707 | Time: 12.17s

[139/1331] Analyzing (a=3, b=10, c=9)...
  ✓ Samples: 4,777,441 | Chi-Sq Stat: 754265.6514 | Chi-Sq p-value: 0.0 | MAD: 0.03375 | KS D-Max: 0.15189 | Dmix: 0.151892 | Digital Mix Speed: 197.902 | Time: 5.05s

[140/1331] Analyzing (a=3, b=10, c=10)...
  ✓ Samples: 8,934,094 | Chi-Sq Stat: 1328.8818 | Chi-Sq p-value: 0.0 | MAD: 0.00105 | KS D-Max: 0.00411 | Dmix: 0.004742 | Digital Mix Speed: 6620.048 | Time: 12.19s

[141/1331] Analyzing (a=3, b=10, c=11)...
  ✓ Samples: 8,925,779 | Chi-Sq Stat: 1224.0317 | Chi-Sq p-value: 0.0 | MAD: 0.00099 | KS D-Max: 0.00280 | Dmix: 0.004456 | Digital Mix Speed: 7020.855 | Time: 12.04s

[142/1331] Analyzing (a=3, b=10, c=12)...
  ✓ Samples: 4,777,441 | Chi-Sq Stat: 757064.3108 | Chi-Sq p-value: 0.0 | MAD: 0.03381 | KS D-Max: 0.15216 | Dmix: 0.152157 | Digital Mix Speed: 197.551 | Time: 5.04s

[143/1331] Analyzing (a=3, b=10, c=13)...
  ✓ Samples: 8,925,367 | Chi-Sq Stat: 877.4097 | Chi-Sq p-value: 0.0 | MAD: 0.00083 | KS D-Max: 0.00236 | Dmix: 0.003754 | Digital Mix Speed: 8374.248 | Time: 12.16s

[144/1331] Analyzing (a=3, b=11, c=3)...
  ✓ Samples: 4,586,280 | Chi-Sq Stat: 1900.2793 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00463 | Dmix: 0.007969 | Digital Mix Speed: 3763.537 | Time: 4.74s

[145/1331] Analyzing (a=3, b=11, c=4)...
  ✓ Samples: 4,653,588 | Chi-Sq Stat: 565.2014 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00247 | Dmix: 0.003510 | Digital Mix Speed: 8548.446 | Time: 4.88s

[146/1331] Analyzing (a=3, b=11, c=5)...
  ✓ Samples: 4,653,639 | Chi-Sq Stat: 603.4133 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00258 | Dmix: 0.003585 | Digital Mix Speed: 8334.741 | Time: 4.81s

[147/1331] Analyzing (a=3, b=11, c=6)...
  ✓ Samples: 4,586,271 | Chi-Sq Stat: 1899.0389 | Chi-Sq p-value: 0.0 | MAD: 0.00178 | KS D-Max: 0.00465 | Dmix: 0.007996 | Digital Mix Speed: 3742.393 | Time: 4.89s

[148/1331] Analyzing (a=3, b=11, c=7)...
  ✓ Samples: 4,654,434 | Chi-Sq Stat: 594.0847 | Chi-Sq p-value: 0.0 | MAD: 0.00078 | KS D-Max: 0.00256 | Dmix: 0.003529 | Digital Mix Speed: 8548.547 | Time: 4.86s

[149/1331] Analyzing (a=3, b=11, c=8)...
  ✓ Samples: 4,654,442 | Chi-Sq Stat: 592.1510 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00255 | Dmix: 0.003630 | Digital Mix Speed: 8231.935 | Time: 5.10s

[150/1331] Analyzing (a=3, b=11, c=9)...
  ✓ Samples: 4,586,264 | Chi-Sq Stat: 1901.3635 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00464 | Dmix: 0.007977 | Digital Mix Speed: 3763.536 | Time: 4.71s

[151/1331] Analyzing (a=3, b=11, c=10)...
  ✓ Samples: 4,654,255 | Chi-Sq Stat: 573.5435 | Chi-Sq p-value: 0.0 | MAD: 0.00077 | KS D-Max: 0.00252 | Dmix: 0.003479 | Digital Mix Speed: 8659.546 | Time: 4.99s

[152/1331] Analyzing (a=3, b=11, c=11)...
  ✓ Samples: 4,654,448 | Chi-Sq Stat: 604.2522 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00262 | Dmix: 0.003610 | Digital Mix Speed: 8334.835 | Time: 4.82s

[153/1331] Analyzing (a=3, b=11, c=12)...
  ✓ Samples: 4,586,264 | Chi-Sq Stat: 1899.0269 | Chi-Sq p-value: 0.0 | MAD: 0.00177 | KS D-Max: 0.00465 | Dmix: 0.007978 | Digital Mix Speed: 3763.536 | Time: 4.93s

[154/1331] Analyzing (a=3, b=11, c=13)...
  ✓ Samples: 4,654,552 | Chi-Sq Stat: 569.9817 | Chi-Sq p-value: 0.0 | MAD: 0.00076 | KS D-Max: 0.00247 | Dmix: 0.003428 | Digital Mix Speed: 8773.524 | Time: 4.92s

[155/1331] Analyzing (a=3, b=12, c=3)...
  ✓ Samples: 36,535,113 | Chi-Sq Stat: 3082.1526 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00187 | Dmix: 0.003664 | Digital Mix Speed: 9336.680 | Time: 100.05s

[156/1331] Analyzing (a=3, b=12, c=4)...
  ✓ Samples: 4,427,492 | Chi-Sq Stat: 3130.3938 | Chi-Sq p-value: 0.0 | MAD: 0.00220 | KS D-Max: 0.00916 | Dmix: 0.009919 | Digital Mix Speed: 3020.981 | Time: 4.56s

[157/1331] Analyzing (a=3, b=12, c=5)...
  ✓ Samples: 4,427,489 | Chi-Sq Stat: 3135.8428 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00916 | Dmix: 0.009928 | Digital Mix Speed: 3007.311 | Time: 4.53s

[158/1331] Analyzing (a=3, b=12, c=6)...
  ✓ Samples: 36,465,962 | Chi-Sq Stat: 2827.6063 | Chi-Sq p-value: 0.0 | MAD: 0.00081 | KS D-Max: 0.00232 | Dmix: 0.003625 | Digital Mix Speed: 9335.664 | Time: 99.69s

[159/1331] Analyzing (a=3, b=12, c=7)...
  ✓ Samples: 4,427,488 | Chi-Sq Stat: 3134.1939 | Chi-Sq p-value: 0.0 | MAD: 0.00220 | KS D-Max: 0.00917 | Dmix: 0.009910 | Digital Mix Speed: 3020.981 | Time: 4.78s

[160/1331] Analyzing (a=3, b=12, c=8)...
  ✓ Samples: 4,427,488 | Chi-Sq Stat: 3135.3993 | Chi-Sq p-value: 0.0 | MAD: 0.00220 | KS D-Max: 0.00918 | Dmix: 0.009916 | Digital Mix Speed: 3020.981 | Time: 4.51s

[161/1331] Analyzing (a=3, b=12, c=9)...
  ✓ Samples: 7,781,807 | Chi-Sq Stat: 766.5722 | Chi-Sq p-value: 0.0 | MAD: 0.00077 | KS D-Max: 0.00139 | Dmix: 0.003484 | Digital Mix Speed: 8949.455 | Time: 9.91s

[162/1331] Analyzing (a=3, b=12, c=10)...
  ✓ Samples: 4,427,488 | Chi-Sq Stat: 3130.9810 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00918 | Dmix: 0.009923 | Digital Mix Speed: 3007.311 | Time: 4.78s

[163/1331] Analyzing (a=3, b=12, c=11)...
  ✓ Samples: 4,427,488 | Chi-Sq Stat: 3132.8454 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00918 | Dmix: 0.009925 | Digital Mix Speed: 3007.311 | Time: 4.58s

[164/1331] Analyzing (a=3, b=12, c=12)...
  ✓ Samples: 36,405,492 | Chi-Sq Stat: 3325.3354 | Chi-Sq p-value: 0.0 | MAD: 0.00085 | KS D-Max: 0.00260 | Dmix: 0.003805 | Digital Mix Speed: 8895.490 | Time: 99.37s

[165/1331] Analyzing (a=3, b=12, c=13)...
  ✓ Samples: 4,427,488 | Chi-Sq Stat: 3127.2418 | Chi-Sq p-value: 0.0 | MAD: 0.00220 | KS D-Max: 0.00916 | Dmix: 0.009915 | Digital Mix Speed: 3020.981 | Time: 4.55s

[166/1331] Analyzing (a=3, b=13, c=3)...
  ✓ Samples: 4,295,290 | Chi-Sq Stat: 978.4419 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00402 | Dmix: 0.004850 | Digital Mix Speed: 6141.660 | Time: 4.47s

[167/1331] Analyzing (a=3, b=13, c=4)...
  ✓ Samples: 7,361,582 | Chi-Sq Stat: 505.7372 | Chi-Sq p-value: 0.0 | MAD: 0.00072 | KS D-Max: 0.00325 | Dmix: 0.003253 | Digital Mix Speed: 9537.460 | Time: 9.34s

[168/1331] Analyzing (a=3, b=13, c=5)...
  ✓ Samples: 7,365,208 | Chi-Sq Stat: 445.6315 | Chi-Sq p-value: 0.0 | MAD: 0.00071 | KS D-Max: 0.00320 | Dmix: 0.003201 | Digital Mix Speed: 9672.092 | Time: 9.27s

[169/1331] Analyzing (a=3, b=13, c=6)...
  ✓ Samples: 4,295,290 | Chi-Sq Stat: 981.5976 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00401 | Dmix: 0.004842 | Digital Mix Speed: 6141.660 | Time: 4.30s

[170/1331] Analyzing (a=3, b=13, c=7)...
  ✓ Samples: 7,362,650 | Chi-Sq Stat: 424.2527 | Chi-Sq p-value: 0.0 | MAD: 0.00057 | KS D-Max: 0.00241 | Dmix: 0.002545 | Digital Mix Speed: 12047.428 | Time: 9.39s

[171/1331] Analyzing (a=3, b=13, c=8)...
  ✓ Samples: 7,369,532 | Chi-Sq Stat: 462.7143 | Chi-Sq p-value: 0.0 | MAD: 0.00073 | KS D-Max: 0.00328 | Dmix: 0.003282 | Digital Mix Speed: 9407.452 | Time: 9.44s

[172/1331] Analyzing (a=3, b=13, c=9)...
  ✓ Samples: 4,295,290 | Chi-Sq Stat: 981.5850 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00402 | Dmix: 0.004842 | Digital Mix Speed: 6141.660 | Time: 4.36s

[173/1331] Analyzing (a=3, b=13, c=10)...
  ✓ Samples: 7,361,124 | Chi-Sq Stat: 409.8556 | Chi-Sq p-value: 0.0 | MAD: 0.00068 | KS D-Max: 0.00267 | Dmix: 0.003070 | Digital Mix Speed: 10098.447 | Time: 9.29s

[174/1331] Analyzing (a=3, b=13, c=11)...
  ✓ Samples: 7,365,351 | Chi-Sq Stat: 405.6492 | Chi-Sq p-value: 0.0 | MAD: 0.00064 | KS D-Max: 0.00289 | Dmix: 0.002889 | Digital Mix Speed: 10729.990 | Time: 9.38s

[175/1331] Analyzing (a=3, b=13, c=12)...
  ✓ Samples: 4,295,290 | Chi-Sq Stat: 974.0957 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00402 | Dmix: 0.004855 | Digital Mix Speed: 6141.660 | Time: 4.54s

[176/1331] Analyzing (a=3, b=13, c=13)...
  ✓ Samples: 7,352,213 | Chi-Sq Stat: 469.4306 | Chi-Sq p-value: 0.0 | MAD: 0.00080 | KS D-Max: 0.00321 | Dmix: 0.003621 | Digital Mix Speed: 8583.023 | Time: 9.40s

[177/1331] Analyzing (a=3, b=14, c=3)...
  ✓ Samples: 4,183,880 | Chi-Sq Stat: 167.5660 | Chi-Sq p-value: 0.0 | MAD: 0.00055 | KS D-Max: 0.00246 | Dmix: 0.002457 | Digital Mix Speed: 12039.235 | Time: 4.18s

[178/1331] Analyzing (a=3, b=14, c=4)...
  ✓ Samples: 4,246,476 | Chi-Sq Stat: 520.6938 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00439 | Dmix: 0.004392 | Digital Mix Speed: 6763.295 | Time: 4.38s

[179/1331] Analyzing (a=3, b=14, c=5)...
  ✓ Samples: 4,245,351 | Chi-Sq Stat: 513.5327 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00438 | Dmix: 0.004380 | Digital Mix Speed: 6832.901 | Time: 4.32s

[180/1331] Analyzing (a=3, b=14, c=6)...
  ✓ Samples: 4,183,880 | Chi-Sq Stat: 167.8729 | Chi-Sq p-value: 0.0 | MAD: 0.00055 | KS D-Max: 0.00246 | Dmix: 0.002456 | Digital Mix Speed: 12039.235 | Time: 4.18s

[181/1331] Analyzing (a=3, b=14, c=7)...
  ✓ Samples: 4,246,540 | Chi-Sq Stat: 533.5136 | Chi-Sq p-value: 0.0 | MAD: 0.00099 | KS D-Max: 0.00446 | Dmix: 0.004462 | Digital Mix Speed: 6694.985 | Time: 4.39s

[182/1331] Analyzing (a=3, b=14, c=8)...
  ✓ Samples: 4,246,561 | Chi-Sq Stat: 538.1693 | Chi-Sq p-value: 0.0 | MAD: 0.00099 | KS D-Max: 0.00445 | Dmix: 0.004454 | Digital Mix Speed: 6694.987 | Time: 4.33s

[183/1331] Analyzing (a=3, b=14, c=9)...
  ✓ Samples: 4,183,880 | Chi-Sq Stat: 169.2407 | Chi-Sq p-value: 0.0 | MAD: 0.00055 | KS D-Max: 0.00246 | Dmix: 0.002463 | Digital Mix Speed: 12039.235 | Time: 4.25s

[184/1331] Analyzing (a=3, b=14, c=10)...
  ✓ Samples: 4,246,478 | Chi-Sq Stat: 541.6983 | Chi-Sq p-value: 0.0 | MAD: 0.00099 | KS D-Max: 0.00447 | Dmix: 0.004473 | Digital Mix Speed: 6694.979 | Time: 4.36s

[185/1331] Analyzing (a=3, b=14, c=11)...
  ✓ Samples: 4,245,268 | Chi-Sq Stat: 522.2684 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00440 | Dmix: 0.004399 | Digital Mix Speed: 6763.168 | Time: 4.51s

[186/1331] Analyzing (a=3, b=14, c=12)...
  ✓ Samples: 4,183,880 | Chi-Sq Stat: 169.6375 | Chi-Sq p-value: 0.0 | MAD: 0.00055 | KS D-Max: 0.00246 | Dmix: 0.002462 | Digital Mix Speed: 12039.235 | Time: 4.18s

[187/1331] Analyzing (a=3, b=14, c=13)...
  ✓ Samples: 4,246,071 | Chi-Sq Stat: 528.9465 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00441 | Dmix: 0.004409 | Digital Mix Speed: 6763.252 | Time: 4.46s

[188/1331] Analyzing (a=3, b=15, c=3)...
  ✓ Samples: 6,827,741 | Chi-Sq Stat: 510.2333 | Chi-Sq p-value: 0.0 | MAD: 0.00089 | KS D-Max: 0.00285 | Dmix: 0.004020 | Digital Mix Speed: 7678.963 | Time: 8.31s

[189/1331] Analyzing (a=3, b=15, c=4)...
  ✓ Samples: 4,082,482 | Chi-Sq Stat: 539.5309 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00390 | Dmix: 0.004933 | Digital Mix Speed: 6009.931 | Time: 4.20s

[190/1331] Analyzing (a=3, b=15, c=5)...
  ✓ Samples: 4,082,482 | Chi-Sq Stat: 539.4567 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00390 | Dmix: 0.004932 | Digital Mix Speed: 6009.931 | Time: 4.08s

[191/1331] Analyzing (a=3, b=15, c=6)...
  ✓ Samples: 6,830,948 | Chi-Sq Stat: 514.1440 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00283 | Dmix: 0.004046 | Digital Mix Speed: 7593.868 | Time: 8.52s

[192/1331] Analyzing (a=3, b=15, c=7)...
  ✓ Samples: 4,082,477 | Chi-Sq Stat: 541.9815 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00391 | Dmix: 0.004943 | Digital Mix Speed: 6009.931 | Time: 4.21s

[193/1331] Analyzing (a=3, b=15, c=8)...
  ✓ Samples: 4,082,477 | Chi-Sq Stat: 539.3368 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00390 | Dmix: 0.004933 | Digital Mix Speed: 6009.931 | Time: 4.20s

[194/1331] Analyzing (a=3, b=15, c=9)...
  ✓ Samples: 6,732,462 | Chi-Sq Stat: 698.8698 | Chi-Sq p-value: 0.0 | MAD: 0.00102 | KS D-Max: 0.00308 | Dmix: 0.004580 | Digital Mix Speed: 6694.288 | Time: 8.44s

[195/1331] Analyzing (a=3, b=15, c=10)...
  ✓ Samples: 4,082,475 | Chi-Sq Stat: 541.8290 | Chi-Sq p-value: 0.0 | MAD: 0.00110 | KS D-Max: 0.00391 | Dmix: 0.004943 | Digital Mix Speed: 6009.930 | Time: 4.06s

