Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 15)
  ✓ Samples: 4,538,386 | Chi-Sq Stat: 4997.8065 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.01156 | Dmix: 0.014500 | Digital Mix Speed: 2067.361 | Time: 4.79s

[389/1331] Analyzing (a=16, b=11, c=13)...
  ✓ Samples: 4,634,212 | Chi-Sq Stat: 6846.6715 | Chi-Sq p-value: 0.0 | MAD: 0.00345 | KS D-Max: 0.01080 | Dmix: 0.015538 | Digital Mix Speed: 1932.167 | Time: 4.81s

[390/1331] Analyzing (a=16, b=11, c=14)...
  ✓ Samples: 4,559,088 | Chi-Sq Stat: 3826.6202 | Chi-Sq p-value: 0.0 | MAD: 0.00278 | KS D-Max: 0.00837 | Dmix: 0.012497 | Digital Mix Speed: 2395.280 | Time: 4.83s

[391/1331] Analyzing (a=16, b=11, c=15)...
  ✓ Samples: 4,633,731 | Chi-Sq Stat: 6989.2705 | Chi-Sq p-value: 0.0 | MAD: 0.00351 | KS D-Max: 0.01089 | Dmix: 0.015807 | Digital Mix Speed: 1899.126 | Time: 4.84s

[392/1331] Analyzing (a=16, b=11, c=16)...
  ✓ Samples: 4,530,185 | Chi-Sq Stat: 5754.3076 | Chi-Sq p-value: 0.0 | MAD: 0.00341 | KS D-Max: 0.01270 | Dmix: 0.015323 | Digital Mix Speed: 1951.940 | Time: 4.77s

[393/1331] Analyzing (a=16, b=11, c=17)...
  ✓ Samples: 4,634,291 | Chi-Sq Stat: 7061.9314 | Chi-Sq p-value: 0.0 | MAD: 0.00353 | KS D-Max: 0.01092 | Dmix: 0.015894 | Digital Mix Speed: 1888.381 | Time: 4.82s

[394/1331] Analyzing (a=16, b=11, c=18)...
  ✓ Samples: 4,559,258 | Chi-Sq Stat: 3809.0086 | Chi-Sq p-value: 0.0 | MAD: 0.00277 | KS D-Max: 0.00836 | Dmix: 0.012469 | Digital Mix Speed: 2403.933 | Time: 4.80s

[395/1331] Analyzing (a=16, b=11, c=19)...
  ✓ Samples: 4,633,837 | Chi-Sq Stat: 7023.1898 | Chi-Sq p-value: 0.0 | MAD: 0.00352 | KS D-Max: 0.01087 | Dmix: 0.015833 | Digital Mix Speed: 1893.733 | Time: 4.79s

[396/1331] Analyzing (a=16, b=11, c=20)...
  ✓ Samples: 4,538,134 | Chi-Sq Stat: 4990.9045 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.01156 | Dmix: 0.014488 | Digital Mix Speed: 2067.353 | Time: 4.77s

[397/1331] Analyzing (a=16, b=12, c=10)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8501.0305 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018350 | Digital Mix Speed: 1627.466 | Time: 4.37s

[398/1331] Analyzing (a=16, b=12, c=11)...
  ✓ Samples: 4,365,789 | Chi-Sq Stat: 8501.3321 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018349 | Digital Mix Speed: 1627.466 | Time: 4.57s

[399/1331] Analyzing (a=16, b=12, c=12)...
  ✓ Samples: 4,410,609 | Chi-Sq Stat: 7428.6599 | Chi-Sq p-value: 0.0 | MAD: 0.00343 | KS D-Max: 0.01541 | Dmix: 0.015415 | Digital Mix Speed: 1937.172 | Time: 4.58s

[400/1331] Analyzing (a=16, b=12, c=13)...
  ✓ Samples: 4,365,786 | Chi-Sq Stat: 8496.9356 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01349 | Dmix: 0.018342 | Digital Mix Speed: 1627.466 | Time: 4.61s

[401/1331] Analyzing (a=16, b=12, c=14)...
  ✓ Samples: 4,365,786 | Chi-Sq Stat: 8499.4052 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01349 | Dmix: 0.018342 | Digital Mix Speed: 1627.466 | Time: 4.48s

[402/1331] Analyzing (a=16, b=12, c=15)...
  ✓ Samples: 4,365,783 | Chi-Sq Stat: 8499.4496 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018343 | Digital Mix Speed: 1627.466 | Time: 4.67s

[403/1331] Analyzing (a=16, b=12, c=16)...
  ✓ Samples: 19,917,551 | Chi-Sq Stat: 1241.1125 | Chi-Sq p-value: 0.0 | MAD: 0.00076 | KS D-Max: 0.00321 | Dmix: 0.003408 | Digital Mix Speed: 9604.258 | Time: 36.15s

[404/1331] Analyzing (a=16, b=12, c=17)...
  ✓ Samples: 4,365,782 | Chi-Sq Stat: 8507.3624 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018349 | Digital Mix Speed: 1627.466 | Time: 4.59s

[405/1331] Analyzing (a=16, b=12, c=18)...
  ✓ Samples: 4,365,782 | Chi-Sq Stat: 8503.6027 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018344 | Digital Mix Speed: 1627.466 | Time: 4.57s

[406/1331] Analyzing (a=16, b=12, c=19)...
  ✓ Samples: 4,365,782 | Chi-Sq Stat: 8506.6018 | Chi-Sq p-value: 0.0 | MAD: 0.00408 | KS D-Max: 0.01350 | Dmix: 0.018348 | Digital Mix Speed: 1627.466 | Time: 4.60s

[407/1331] Analyzing (a=16, b=12, c=20)...
  ✓ Samples: 4,411,060 | Chi-Sq Stat: 7434.3410 | Chi-Sq p-value: 0.0 | MAD: 0.00342 | KS D-Max: 0.01540 | Dmix: 0.015404 | Digital Mix Speed: 1942.849 | Time: 4.66s

[408/1331] Analyzing (a=16, b=13, c=10)...
  ✓ Samples: 4,336,132 | Chi-Sq Stat: 2880.9965 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00587 | Dmix: 0.011176 | Digital Mix Speed: 2676.251 | Time: 4.79s

[409/1331] Analyzing (a=16, b=13, c=11)...
  ✓ Samples: 4,894,864 | Chi-Sq Stat: 2730.5525 | Chi-Sq p-value: 0.0 | MAD: 0.00211 | KS D-Max: 0.00948 | Dmix: 0.009483 | Digital Mix Speed: 3170.493 | Time: 5.37s

[410/1331] Analyzing (a=16, b=13, c=12)...
  ✓ Samples: 4,264,492 | Chi-Sq Stat: 2331.8338 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00498 | Dmix: 0.009954 | Digital Mix Speed: 2999.940 | Time: 4.66s

[411/1331] Analyzing (a=16, b=13, c=13)...
  ✓ Samples: 4,894,379 | Chi-Sq Stat: 2825.8883 | Chi-Sq p-value: 0.0 | MAD: 0.00214 | KS D-Max: 0.00962 | Dmix: 0.009617 | Digital Mix Speed: 3126.027 | Time: 5.45s

[412/1331] Analyzing (a=16, b=13, c=14)...
  ✓ Samples: 4,335,971 | Chi-Sq Stat: 2869.0088 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00585 | Dmix: 0.011172 | Digital Mix Speed: 2676.245 | Time: 4.71s

[413/1331] Analyzing (a=16, b=13, c=15)...
  ✓ Samples: 4,894,465 | Chi-Sq Stat: 2767.2574 | Chi-Sq p-value: 0.0 | MAD: 0.00211 | KS D-Max: 0.00948 | Dmix: 0.009478 | Digital Mix Speed: 3170.476 | Time: 5.43s

[414/1331] Analyzing (a=16, b=13, c=16)...
  ✓ Samples: 4,236,516 | Chi-Sq Stat: 2082.6869 | Chi-Sq p-value: 0.0 | MAD: 0.00199 | KS D-Max: 0.00529 | Dmix: 0.008964 | Digital Mix Speed: 3330.155 | Time: 4.56s

[415/1331] Analyzing (a=16, b=13, c=17)...
  ✓ Samples: 4,895,099 | Chi-Sq Stat: 2912.1211 | Chi-Sq p-value: 0.0 | MAD: 0.00216 | KS D-Max: 0.00973 | Dmix: 0.009734 | Digital Mix Speed: 3097.112 | Time: 5.22s

[416/1331] Analyzing (a=16, b=13, c=18)...
  ✓ Samples: 4,335,858 | Chi-Sq Stat: 2863.9807 | Chi-Sq p-value: 0.0 | MAD: 0.00248 | KS D-Max: 0.00584 | Dmix: 0.011147 | Digital Mix Speed: 2676.240 | Time: 4.56s

[417/1331] Analyzing (a=16, b=13, c=19)...
  ✓ Samples: 4,894,109 | Chi-Sq Stat: 2906.7025 | Chi-Sq p-value: 0.0 | MAD: 0.00217 | KS D-Max: 0.00976 | Dmix: 0.009757 | Digital Mix Speed: 3082.799 | Time: 5.27s

[418/1331] Analyzing (a=16, b=13, c=20)...
  ✓ Samples: 4,264,729 | Chi-Sq Stat: 2333.4976 | Chi-Sq p-value: 0.0 | MAD: 0.00221 | KS D-Max: 0.00498 | Dmix: 0.009952 | Digital Mix Speed: 2999.951 | Time: 4.53s

[419/1331] Analyzing (a=16, b=14, c=10)...
  ✓ Samples: 4,145,184 | Chi-Sq Stat: 46.3088 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00138 | Dmix: 0.001376 | Digital Mix Speed: 21346.916 | Time: 4.22s

[420/1331] Analyzing (a=16, b=14, c=11)...
  ✓ Samples: 4,128,629 | Chi-Sq Stat: 14.6176 | Chi-Sq p-value: 0.06702 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000649 | Digital Mix Speed: 47255.756 | Time: 4.17s

[421/1331] Analyzing (a=16, b=14, c=12)...
  ✓ Samples: 4,200,799 | Chi-Sq Stat: 406.3683 | Chi-Sq p-value: 0.0 | MAD: 0.00073 | KS D-Max: 0.00330 | Dmix: 0.003297 | Digital Mix Speed: 9073.057 | Time: 4.44s

[422/1331] Analyzing (a=16, b=14, c=13)...
  ✓ Samples: 4,128,625 | Chi-Sq Stat: 14.5800 | Chi-Sq p-value: 0.06785 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000646 | Digital Mix Speed: 47255.753 | Time: 4.60s

[423/1331] Analyzing (a=16, b=14, c=14)...
  ✓ Samples: 4,144,912 | Chi-Sq Stat: 47.5231 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00138 | Dmix: 0.001384 | Digital Mix Speed: 21346.824 | Time: 4.65s

[424/1331] Analyzing (a=16, b=14, c=15)...
  ✓ Samples: 4,128,625 | Chi-Sq Stat: 14.9299 | Chi-Sq p-value: 0.06052 | MAD: 0.00015 | KS D-Max: 0.00048 | Dmix: 0.000653 | Digital Mix Speed: 44105.370 | Time: 4.19s

[425/1331] Analyzing (a=16, b=14, c=16)...
  ✓ Samples: 7,520,465 | Chi-Sq Stat: 717.8942 | Chi-Sq p-value: 0.0 | MAD: 0.00085 | KS D-Max: 0.00381 | Dmix: 0.003814 | Digital Mix Speed: 8089.700 | Time: 9.22s

[426/1331] Analyzing (a=16, b=14, c=17)...
  ✓ Samples: 4,128,621 | Chi-Sq Stat: 14.7520 | Chi-Sq p-value: 0.06415 | MAD: 0.00014 | KS D-Max: 0.00048 | Dmix: 0.000648 | Digital Mix Speed: 47255.750 | Time: 4.26s

[427/1331] Analyzing (a=16, b=14, c=18)...
  ✓ Samples: 4,144,942 | Chi-Sq Stat: 47.0067 | Chi-Sq p-value: 0.0 | MAD: 0.00031 | KS D-Max: 0.00139 | Dmix: 0.001386 | Digital Mix Speed: 21346.834 | Time: 4.19s

[428/1331] Analyzing (a=16, b=14, c=19)...
  ✓ Samples: 4,128,619 | Chi-Sq Stat: 14.9787 | Chi-Sq p-value: 0.05956 | MAD: 0.00015 | KS D-Max: 0.00049 | Dmix: 0.000657 | Digital Mix Speed: 44105.365 | Time: 4.70s

[429/1331] Analyzing (a=16, b=14, c=20)...
  ✓ Samples: 4,200,811 | Chi-Sq Stat: 405.9323 | Chi-Sq p-value: 0.0 | MAD: 0.00074 | KS D-Max: 0.00331 | Dmix: 0.003312 | Digital Mix Speed: 8950.450 | Time: 4.75s

[430/1331] Analyzing (a=16, b=15, c=10)...
  ✓ Samples: 4,034,917 | Chi-Sq Stat: 397.9853 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00364 | Dmix: 0.004373 | Digital Mix Speed: 6810.139 | Time: 4.08s

[431/1331] Analyzing (a=16, b=15, c=11)...
  ✓ Samples: 4,034,957 | Chi-Sq Stat: 396.2177 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004368 | Digital Mix Speed: 6810.143 | Time: 4.35s

[432/1331] Analyzing (a=16, b=15, c=12)...
  ✓ Samples: 4,034,967 | Chi-Sq Stat: 393.5180 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004358 | Digital Mix Speed: 6810.144 | Time: 4.15s

[433/1331] Analyzing (a=16, b=15, c=13)...
  ✓ Samples: 4,034,965 | Chi-Sq Stat: 395.7108 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00364 | Dmix: 0.004364 | Digital Mix Speed: 6810.144 | Time: 4.17s

[434/1331] Analyzing (a=16, b=15, c=14)...
  ✓ Samples: 4,034,968 | Chi-Sq Stat: 392.5782 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004349 | Digital Mix Speed: 6810.144 | Time: 4.49s

[435/1331] Analyzing (a=16, b=15, c=15)...
  ✓ Samples: 4,034,541 | Chi-Sq Stat: 394.7461 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004349 | Digital Mix Speed: 6810.097 | Time: 4.59s

[436/1331] Analyzing (a=16, b=15, c=16)...
  ✓ Samples: 4,027,697 | Chi-Sq Stat: 389.2058 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00331 | Dmix: 0.004220 | Digital Mix Speed: 7026.656 | Time: 4.13s

[437/1331] Analyzing (a=16, b=15, c=17)...
  ✓ Samples: 4,034,959 | Chi-Sq Stat: 398.4524 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004372 | Digital Mix Speed: 6810.143 | Time: 4.11s

[438/1331] Analyzing (a=16, b=15, c=18)...
  ✓ Samples: 4,034,951 | Chi-Sq Stat: 395.4337 | Chi-Sq p-value: 0.0 | MAD: 0.00097 | KS D-Max: 0.00363 | Dmix: 0.004361 | Digital Mix Speed: 6810.143 | Time: 4.16s

[439/1331] Analyzing (a=16, b=15, c=19)...
  ✓ Samples: 4,034,955 | Chi-Sq Stat: 402.6310 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00364 | Dmix: 0.004393 | Digital Mix Speed: 6740.652 | Time: 3.98s

[440/1331] Analyzing (a=16, b=15, c=20)...
  ✓ Samples: 4,034,911 | Chi-Sq Stat: 400.9723 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00364 | Dmix: 0.004388 | Digital Mix Speed: 6740.647 | Time: 4.63s

[441/1331] Analyzing (a=16, b=16, c=10)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 949.1316 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006353 | Digital Mix Speed: 4677.014 | Time: 4.33s

[442/1331] Analyzing (a=16, b=16, c=11)...
  ✓ Samples: 3,931,789 | Chi-Sq Stat: 950.4217 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006359 | Digital Mix Speed: 4677.014 | Time: 4.12s

[443/1331] Analyzing (a=16, b=16, c=12)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 947.8955 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006351 | Digital Mix Speed: 4677.014 | Time: 3.90s

[444/1331] Analyzing (a=16, b=16, c=13)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 948.4277 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006355 | Digital Mix Speed: 4677.014 | Time: 3.97s

[445/1331] Analyzing (a=16, b=16, c=14)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 949.9169 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006358 | Digital Mix Speed: 4677.014 | Time: 4.08s

[446/1331] Analyzing (a=16, b=16, c=15)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 948.8368 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006354 | Digital Mix Speed: 4677.014 | Time: 4.35s

[447/1331] Analyzing (a=16, b=16, c=16)...
  ✓ Samples: 3,562,250 | Chi-Sq Stat: 85906.1905 | Chi-Sq p-value: 0.0 | MAD: 0.01595 | KS D-Max: 0.03692 | Dmix: 0.071780 | Digital Mix Speed: 410.766 | Time: 3.75s

[448/1331] Analyzing (a=16, b=16, c=17)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 949.4420 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00217 | Dmix: 0.006351 | Digital Mix Speed: 4677.014 | Time: 3.91s

[449/1331] Analyzing (a=16, b=16, c=18)...
  ✓ Samples: 3,931,787 | Chi-Sq Stat: 948.5986 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00218 | Dmix: 0.006354 | Digital Mix Speed: 4677.014 | Time: 3.97s

[450/1331] Analyzing (a=16, b=16, c=19)...
  ✓ Samples: 3,931,786 | Chi-Sq Stat: 948.8126 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00219 | Dmix: 0.006358 | Digital Mix Speed: 4677.014 | Time: 4.10s

[451/1331] Analyzing (a=16, b=16, c=20)...
  ✓ Samples: 3,931,782 | Chi-Sq Stat: 951.3884 | Chi-Sq p-value: 0.0 | MAD: 0.00141 | KS D-Max: 0.00219 | Dmix: 0.006366 | Digital Mix Speed: 4677.014 | Time: 3.93s

[452/1331] Analyzing (a=16, b=17, c=10)...
  ✓ Samples: 3,936,199 | Chi-Sq Stat: 1197.4900 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00464 | Dmix: 0.007877 | Digital Mix Speed: 3768.615 | Time: 4.45s

[453/1331] Analyzing (a=16, b=17, c=11)...
  ✓ Samples: 4,367,889 | Chi-Sq Stat: 621.4184 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00316 | Dmix: 0.004150 | Digital Mix Speed: 7217.687 | Time: 5.11s

[454/1331] Analyzing (a=16, b=17, c=12)...
  ✓ Samples: 3,870,776 | Chi-Sq Stat: 1486.3215 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00494 | Dmix: 0.008817 | Digital Mix Speed: 3361.121 | Time: 4.08s

[455/1331] Analyzing (a=16, b=17, c=13)...
  ✓ Samples: 4,367,901 | Chi-Sq Stat: 636.6530 | Chi-Sq p-value: 0.0 | MAD: 0.00090 | KS D-Max: 0.00312 | Dmix: 0.004042 | Digital Mix Speed: 7378.081 | Time: 4.62s

[456/1331] Analyzing (a=16, b=17, c=14)...
  ✓ Samples: 3,936,108 | Chi-Sq Stat: 1216.9061 | Chi-Sq p-value: 0.0 | MAD: 0.00176 | KS D-Max: 0.00466 | Dmix: 0.007904 | Digital Mix Speed: 3747.197 | Time: 4.19s

[457/1331] Analyzing (a=16, b=17, c=15)...
  ✓ Samples: 4,368,176 | Chi-Sq Stat: 688.0805 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00334 | Dmix: 0.004179 | Digital Mix Speed: 7140.108 | Time: 4.66s

[458/1331] Analyzing (a=16, b=17, c=16)...
  ✓ Samples: 3,844,587 | Chi-Sq Stat: 1576.2250 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00491 | Dmix: 0.008916 | Digital Mix Speed: 3325.682 | Time: 4.02s

[459/1331] Analyzing (a=16, b=17, c=17)...
  ✓ Samples: 4,367,625 | Chi-Sq Stat: 682.9182 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00326 | Dmix: 0.004223 | Digital Mix Speed: 7064.091 | Time: 4.75s

[460/1331] Analyzing (a=16, b=17, c=18)...
  ✓ Samples: 3,936,135 | Chi-Sq Stat: 1191.0698 | Chi-Sq p-value: 0.0 | MAD: 0.00174 | KS D-Max: 0.00461 | Dmix: 0.007830 | Digital Mix Speed: 3790.270 | Time: 4.04s

[461/1331] Analyzing (a=16, b=17, c=19)...
  ✓ Samples: 4,368,136 | Chi-Sq Stat: 663.7012 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00319 | Dmix: 0.004260 | Digital Mix Speed: 6989.785 | Time: 5.23s

[462/1331] Analyzing (a=16, b=17, c=20)...
  ✓ Samples: 3,870,750 | Chi-Sq Stat: 1481.6196 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00495 | Dmix: 0.008824 | Digital Mix Speed: 3361.120 | Time: 4.33s

[463/1331] Analyzing (a=16, b=18, c=10)...
  ✓ Samples: 3,796,076 | Chi-Sq Stat: 3712.4141 | Chi-Sq p-value: 0.0 | MAD: 0.00290 | KS D-Max: 0.00757 | Dmix: 0.013054 | Digital Mix Speed: 2268.736 | Time: 3.97s

[464/1331] Analyzing (a=16, b=18, c=11)...
  ✓ Samples: 3,781,005 | Chi-Sq Stat: 4202.7392 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014469 | Digital Mix Speed: 2042.735 | Time: 3.83s

[465/1331] Analyzing (a=16, b=18, c=12)...
  ✓ Samples: 3,847,158 | Chi-Sq Stat: 3145.2841 | Chi-Sq p-value: 0.0 | MAD: 0.00266 | KS D-Max: 0.00683 | Dmix: 0.011961 | Digital Mix Speed: 2475.617 | Time: 3.93s

[466/1331] Analyzing (a=16, b=18, c=13)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4206.6490 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014474 | Digital Mix Speed: 2042.735 | Time: 3.90s

[467/1331] Analyzing (a=16, b=18, c=14)...
  ✓ Samples: 3,796,188 | Chi-Sq Stat: 3719.7796 | Chi-Sq p-value: 0.0 | MAD: 0.00291 | KS D-Max: 0.00759 | Dmix: 0.013087 | Digital Mix Speed: 2260.944 | Time: 4.14s

[468/1331] Analyzing (a=16, b=18, c=15)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4209.1328 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014478 | Digital Mix Speed: 2042.735 | Time: 4.21s

[469/1331] Analyzing (a=16, b=18, c=16)...
  ✓ Samples: 6,395,903 | Chi-Sq Stat: 995.8377 | Chi-Sq p-value: 0.0 | MAD: 0.00106 | KS D-Max: 0.00478 | Dmix: 0.004781 | Digital Mix Speed: 6420.662 | Time: 7.47s

[470/1331] Analyzing (a=16, b=18, c=17)...
  ✓ Samples: 3,781,004 | Chi-Sq Stat: 4205.8586 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00723 | Dmix: 0.014477 | Digital Mix Speed: 2042.735 | Time: 3.77s

[471/1331] Analyzing (a=16, b=18, c=18)...
  ✓ Samples: 3,796,196 | Chi-Sq Stat: 3717.1587 | Chi-Sq p-value: 0.0 | MAD: 0.00291 | KS D-Max: 0.00758 | Dmix: 0.013073 | Digital Mix Speed: 2260.945 | Time: 3.85s

[472/1331] Analyzing (a=16, b=18, c=19)...
  ✓ Samples: 3,781,000 | Chi-Sq Stat: 4213.6133 | Chi-Sq p-value: 0.0 | MAD: 0.00322 | KS D-Max: 0.00724 | Dmix: 0.014496 | Digital Mix Speed: 2042.735 | Time: 3.91s

[473/1331] Analyzing (a=16, b=18, c=20)...
  ✓ Samples: 3,847,100 | Chi-Sq Stat: 3159.3177 | Chi-Sq p-value: 0.0 | MAD: 0.00267 | KS D-Max: 0.00687 | Dmix: 0.012004 | Digital Mix Speed: 2466.342 | Time: 4.22s

[474/1331] Analyzing (a=16, b=19, c=10)...
  ✓ Samples: 3,748,957 | Chi-Sq Stat: 1052.3992 | Chi-Sq p-value: 0.0 | MAD: 0.00164 | KS D-Max: 0.00737 | Dmix: 0.007370 | Digital Mix Speed: 4008.482 | Time: 4.20s

[475/1331] Analyzing (a=16, b=19, c=11)...
  ✓ Samples: 3,813,249 | Chi-Sq Stat: 1071.5304 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00711 | Dmix: 0.007109 | Digital Mix Speed: 4165.377 | Time: 3.73s

[476/1331] Analyzing (a=16, b=19, c=12)...
  ✓ Samples: 3,730,248 | Chi-Sq Stat: 1117.5875 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00786 | Dmix: 0.007858 | Digital Mix Speed: 3755.279 | Time: 3.74s

[477/1331] Analyzing (a=16, b=19, c=13)...
  ✓ Samples: 3,813,191 | Chi-Sq Stat: 1062.0776 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00707 | Dmix: 0.007071 | Digital Mix Speed: 4191.904 | Time: 3.98s

[478/1331] Analyzing (a=16, b=19, c=14)...
  ✓ Samples: 3,748,983 | Chi-Sq Stat: 1049.1019 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00736 | Dmix: 0.007357 | Digital Mix Speed: 4033.076 | Time: 3.69s

[479/1331] Analyzing (a=16, b=19, c=15)...
  ✓ Samples: 3,813,304 | Chi-Sq Stat: 1075.3947 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00708 | Dmix: 0.007084 | Digital Mix Speed: 4191.912 | Time: 4.22s

[480/1331] Analyzing (a=16, b=19, c=16)...
  ✓ Samples: 3,722,752 | Chi-Sq Stat: 1042.8431 | Chi-Sq p-value: 0.0 | MAD: 0.00169 | KS D-Max: 0.00763 | Dmix: 0.007625 | Digital Mix Speed: 3888.085 | Time: 4.05s

[481/1331] Analyzing (a=16, b=19, c=17)...
  ✓ Samples: 3,813,267 | Chi-Sq Stat: 1082.4109 | Chi-Sq p-value: 0.0 | MAD: 0.00158 | KS D-Max: 0.00712 | Dmix: 0.007117 | Digital Mix Speed: 4165.378 | Time: 3.86s

[482/1331] Analyzing (a=16, b=19, c=18)...
  ✓ Samples: 3,748,938 | Chi-Sq Stat: 1046.3518 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00735 | Dmix: 0.007352 | Digital Mix Speed: 4033.073 | Time: 3.89s

[483/1331] Analyzing (a=16, b=19, c=19)...
  ✓ Samples: 3,813,280 | Chi-Sq Stat: 1064.9522 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00707 | Dmix: 0.007071 | Digital Mix Speed: 4191.910 | Time: 3.92s

[484/1331] Analyzing (a=16, b=19, c=20)...
  ✓ Samples: 3,730,246 | Chi-Sq Stat: 1121.2057 | Chi-Sq p-value: 0.0 | MAD: 0.00175 | KS D-Max: 0.00786 | Dmix: 0.007864 | Digital Mix Speed: 3755.279 | Time: 3.73s

[485/1331] Analyzing (a=17, b=9, c=10)...
