Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (13, 14, 12)
[98/1331] Analyzing (a=8, b=17, c=16)...
  ✓ Samples: 3,857,587 | Chi-Sq Stat: 1432.8172 | Chi-Sq p-value: 0.0 | MAD: 0.00187 | KS D-Max: 0.00496 | Dmix: 0.008418 | Digital Mix Speed: 3522.094 | Time: 3.84s

[99/1331] Analyzing (a=8, b=17, c=17)...
  ✓ Samples: 4,826,091 | Chi-Sq Stat: 959.1092 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00455 | Dmix: 0.004830 | Digital Mix Speed: 6246.351 | Time: 5.31s

[100/1331] Analyzing (a=8, b=18, c=7)...
  ✓ Samples: 3,791,664 | Chi-Sq Stat: 3456.6752 | Chi-Sq p-value: 0.0 | MAD: 0.00287 | KS D-Max: 0.00698 | Dmix: 0.012894 | Digital Mix Speed: 2292.275 | Time: 3.78s

[101/1331] Analyzing (a=8, b=18, c=8)...
  ✓ Samples: 7,303,766 | Chi-Sq Stat: 670.7276 | Chi-Sq p-value: 0.0 | MAD: 0.00084 | KS D-Max: 0.00327 | Dmix: 0.003791 | Digital Mix Speed: 8170.889 | Time: 9.19s

[102/1331] Analyzing (a=8, b=18, c=9)...
  ✓ Samples: 3,791,664 | Chi-Sq Stat: 3451.8998 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00697 | Dmix: 0.012883 | Digital Mix Speed: 2300.290 | Time: 3.96s

[103/1331] Analyzing (a=8, b=18, c=10)...
  ✓ Samples: 3,823,514 | Chi-Sq Stat: 1854.9213 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00610 | Dmix: 0.008827 | Digital Mix Speed: 3358.399 | Time: 3.96s

[104/1331] Analyzing (a=8, b=18, c=11)...
  ✓ Samples: 3,791,662 | Chi-Sq Stat: 3449.4841 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00696 | Dmix: 0.012880 | Digital Mix Speed: 2300.290 | Time: 3.79s

[105/1331] Analyzing (a=8, b=18, c=12)...
  ✓ Samples: 4,282,903 | Chi-Sq Stat: 954.8292 | Chi-Sq p-value: 0.0 | MAD: 0.00122 | KS D-Max: 0.00525 | Dmix: 0.005501 | Digital Mix Speed: 5435.851 | Time: 4.41s

[106/1331] Analyzing (a=8, b=18, c=13)...
  ✓ Samples: 3,791,661 | Chi-Sq Stat: 3453.6221 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00697 | Dmix: 0.012884 | Digital Mix Speed: 2300.290 | Time: 3.82s

[107/1331] Analyzing (a=8, b=18, c=14)...
  ✓ Samples: 3,823,972 | Chi-Sq Stat: 1848.6939 | Chi-Sq p-value: 0.0 | MAD: 0.00196 | KS D-Max: 0.00607 | Dmix: 0.008816 | Digital Mix Speed: 3358.426 | Time: 3.97s

[108/1331] Analyzing (a=8, b=18, c=15)...
  ✓ Samples: 3,791,661 | Chi-Sq Stat: 3455.6986 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00697 | Dmix: 0.012890 | Digital Mix Speed: 2300.290 | Time: 3.79s

[109/1331] Analyzing (a=8, b=18, c=16)...
  ✓ Samples: 4,912,722 | Chi-Sq Stat: 674.5849 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00393 | Dmix: 0.004994 | Digital Mix Speed: 6028.218 | Time: 5.46s

[110/1331] Analyzing (a=8, b=18, c=17)...
  ✓ Samples: 3,791,661 | Chi-Sq Stat: 3452.8832 | Chi-Sq p-value: 0.0 | MAD: 0.00286 | KS D-Max: 0.00697 | Dmix: 0.012891 | Digital Mix Speed: 2300.290 | Time: 3.72s

[111/1331] Analyzing (a=8, b=19, c=7)...
  ✓ Samples: 3,790,751 | Chi-Sq Stat: 1144.9922 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00706 | Dmix: 0.007055 | Digital Mix Speed: 4190.271 | Time: 3.77s

[112/1331] Analyzing (a=8, b=19, c=8)...
  ✓ Samples: 3,733,325 | Chi-Sq Stat: 1099.0280 | Chi-Sq p-value: 0.0 | MAD: 0.00167 | KS D-Max: 0.00749 | Dmix: 0.007493 | Digital Mix Speed: 3935.387 | Time: 3.87s

[113/1331] Analyzing (a=8, b=19, c=9)...
  ✓ Samples: 3,790,897 | Chi-Sq Stat: 1153.0505 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00706 | Dmix: 0.007062 | Digital Mix Speed: 4190.282 | Time: 3.74s

[114/1331] Analyzing (a=8, b=19, c=10)...
  ✓ Samples: 3,745,918 | Chi-Sq Stat: 1068.8179 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00726 | Dmix: 0.007264 | Digital Mix Speed: 4082.955 | Time: 3.88s

[115/1331] Analyzing (a=8, b=19, c=11)...
  ✓ Samples: 3,790,954 | Chi-Sq Stat: 1140.6425 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00706 | Dmix: 0.007059 | Digital Mix Speed: 4190.286 | Time: 3.77s

[116/1331] Analyzing (a=8, b=19, c=12)...
  ✓ Samples: 3,745,827 | Chi-Sq Stat: 1064.2361 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00725 | Dmix: 0.007251 | Digital Mix Speed: 4082.949 | Time: 3.69s

[117/1331] Analyzing (a=8, b=19, c=13)...
  ✓ Samples: 3,791,143 | Chi-Sq Stat: 1151.6537 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00707 | Dmix: 0.007073 | Digital Mix Speed: 4190.299 | Time: 3.87s

[118/1331] Analyzing (a=8, b=19, c=14)...
  ✓ Samples: 3,745,907 | Chi-Sq Stat: 1068.5298 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00726 | Dmix: 0.007264 | Digital Mix Speed: 4082.955 | Time: 3.95s

[119/1331] Analyzing (a=8, b=19, c=15)...
  ✓ Samples: 3,791,122 | Chi-Sq Stat: 1137.7686 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00705 | Dmix: 0.007050 | Digital Mix Speed: 4190.298 | Time: 3.97s

[120/1331] Analyzing (a=8, b=19, c=16)...
  ✓ Samples: 3,733,321 | Chi-Sq Stat: 1095.9396 | Chi-Sq p-value: 0.0 | MAD: 0.00166 | KS D-Max: 0.00748 | Dmix: 0.007484 | Digital Mix Speed: 3959.094 | Time: 3.67s

[121/1331] Analyzing (a=8, b=19, c=17)...
  ✓ Samples: 3,791,080 | Chi-Sq Stat: 1151.1413 | Chi-Sq p-value: 0.0 | MAD: 0.00157 | KS D-Max: 0.00708 | Dmix: 0.007080 | Digital Mix Speed: 4190.295 | Time: 3.83s

[122/1331] Analyzing (a=9, b=9, c=7)...
  ✓ Samples: 4,942,338 | Chi-Sq Stat: 14634.5410 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024069 | Digital Mix Speed: 1251.202 | Time: 5.35s

[123/1331] Analyzing (a=9, b=9, c=8)...
  ✓ Samples: 4,942,338 | Chi-Sq Stat: 14631.5884 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024066 | Digital Mix Speed: 1251.202 | Time: 5.20s

[124/1331] Analyzing (a=9, b=9, c=9)...
  ✓ Samples: 2,301,898 | Chi-Sq Stat: 430098.5974 | Chi-Sq p-value: 0.0 | MAD: 0.03781 | KS D-Max: 0.17014 | Dmix: 0.170139 | Digital Mix Speed: 168.265 | Time: 2.26s

[125/1331] Analyzing (a=9, b=9, c=10)...
  ✓ Samples: 4,942,335 | Chi-Sq Stat: 14630.7115 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024068 | Digital Mix Speed: 1251.202 | Time: 5.20s

[126/1331] Analyzing (a=9, b=9, c=11)...
  ✓ Samples: 4,942,333 | Chi-Sq Stat: 14630.9670 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024066 | Digital Mix Speed: 1251.202 | Time: 5.28s

[127/1331] Analyzing (a=9, b=9, c=12)...
  ✓ Samples: 4,942,333 | Chi-Sq Stat: 14631.8966 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024069 | Digital Mix Speed: 1251.202 | Time: 5.15s

[128/1331] Analyzing (a=9, b=9, c=13)...
  ✓ Samples: 4,942,329 | Chi-Sq Stat: 14633.1860 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024066 | Digital Mix Speed: 1251.202 | Time: 5.52s

[129/1331] Analyzing (a=9, b=9, c=14)...
  ✓ Samples: 4,942,328 | Chi-Sq Stat: 14638.6260 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024072 | Digital Mix Speed: 1251.202 | Time: 5.22s

[130/1331] Analyzing (a=9, b=9, c=15)...
  ✓ Samples: 4,942,328 | Chi-Sq Stat: 14644.9541 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02289 | Dmix: 0.024079 | Digital Mix Speed: 1251.202 | Time: 5.40s

[131/1331] Analyzing (a=9, b=9, c=16)...
  ✓ Samples: 4,942,328 | Chi-Sq Stat: 14641.3777 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02288 | Dmix: 0.024075 | Digital Mix Speed: 1251.202 | Time: 5.21s

[132/1331] Analyzing (a=9, b=9, c=17)...
  ✓ Samples: 4,942,325 | Chi-Sq Stat: 14642.4289 | Chi-Sq p-value: 0.0 | MAD: 0.00535 | KS D-Max: 0.02289 | Dmix: 0.024077 | Digital Mix Speed: 1251.202 | Time: 5.27s

[133/1331] Analyzing (a=9, b=10, c=7)...
  ✓ Samples: 6,108,372 | Chi-Sq Stat: 144029.4811 | Chi-Sq p-value: 0.0 | MAD: 0.01529 | KS D-Max: 0.04744 | Dmix: 0.068813 | Digital Mix Speed: 443.815 | Time: 7.10s

[134/1331] Analyzing (a=9, b=10, c=8)...
  ✓ Samples: 6,109,482 | Chi-Sq Stat: 143264.2613 | Chi-Sq p-value: 0.0 | MAD: 0.01524 | KS D-Max: 0.04671 | Dmix: 0.068560 | Digital Mix Speed: 445.276 | Time: 7.10s

[135/1331] Analyzing (a=9, b=10, c=9)...
  ✓ Samples: 4,734,410 | Chi-Sq Stat: 1782547.5687 | Chi-Sq p-value: 0.0 | MAD: 0.05788 | KS D-Max: 0.26045 | Dmix: 0.260448 | Digital Mix Speed: 115.329 | Time: 5.21s

[136/1331] Analyzing (a=9, b=10, c=10)...
  ✓ Samples: 6,108,648 | Chi-Sq Stat: 146306.5886 | Chi-Sq p-value: 0.0 | MAD: 0.01547 | KS D-Max: 0.04793 | Dmix: 0.069601 | Digital Mix Speed: 438.652 | Time: 7.32s

[137/1331] Analyzing (a=9, b=10, c=11)...
  ✓ Samples: 6,107,072 | Chi-Sq Stat: 141494.7404 | Chi-Sq p-value: 0.0 | MAD: 0.01516 | KS D-Max: 0.04658 | Dmix: 0.068227 | Digital Mix Speed: 447.614 | Time: 7.01s

[138/1331] Analyzing (a=9, b=10, c=12)...
  ✓ Samples: 4,767,998 | Chi-Sq Stat: 1504016.2543 | Chi-Sq p-value: 0.0 | MAD: 0.05286 | KS D-Max: 0.23785 | Dmix: 0.237850 | Digital Mix Speed: 126.340 | Time: 5.14s

[139/1331] Analyzing (a=9, b=10, c=13)...
  ✓ Samples: 6,110,337 | Chi-Sq Stat: 144484.3969 | Chi-Sq p-value: 0.0 | MAD: 0.01533 | KS D-Max: 0.04623 | Dmix: 0.068967 | Digital Mix Speed: 442.666 | Time: 7.13s

[140/1331] Analyzing (a=9, b=10, c=14)...
  ✓ Samples: 6,108,688 | Chi-Sq Stat: 141824.9735 | Chi-Sq p-value: 0.0 | MAD: 0.01514 | KS D-Max: 0.04630 | Dmix: 0.068112 | Digital Mix Speed: 448.213 | Time: 7.07s

[141/1331] Analyzing (a=9, b=10, c=15)...
  ✓ Samples: 4,767,999 | Chi-Sq Stat: 1505712.1280 | Chi-Sq p-value: 0.0 | MAD: 0.05286 | KS D-Max: 0.23786 | Dmix: 0.237862 | Digital Mix Speed: 126.340 | Time: 5.07s

[142/1331] Analyzing (a=9, b=10, c=16)...
  ✓ Samples: 6,109,512 | Chi-Sq Stat: 144477.2674 | Chi-Sq p-value: 0.0 | MAD: 0.01536 | KS D-Max: 0.04747 | Dmix: 0.069103 | Digital Mix Speed: 441.797 | Time: 6.97s

[143/1331] Analyzing (a=9, b=10, c=17)...
  ✓ Samples: 6,108,979 | Chi-Sq Stat: 143763.9637 | Chi-Sq p-value: 0.0 | MAD: 0.01531 | KS D-Max: 0.04669 | Dmix: 0.068879 | Digital Mix Speed: 443.238 | Time: 7.05s

[144/1331] Analyzing (a=9, b=11, c=7)...
  ✓ Samples: 4,714,393 | Chi-Sq Stat: 755.8990 | Chi-Sq p-value: 0.0 | MAD: 0.00096 | KS D-Max: 0.00300 | Dmix: 0.004316 | Digital Mix Speed: 6951.485 | Time: 5.09s

[145/1331] Analyzing (a=9, b=11, c=8)...
  ✓ Samples: 4,714,165 | Chi-Sq Stat: 737.7759 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00299 | Dmix: 0.004174 | Digital Mix Speed: 7175.704 | Time: 4.96s

[146/1331] Analyzing (a=9, b=11, c=9)...
  ✓ Samples: 4,540,902 | Chi-Sq Stat: 5657.5808 | Chi-Sq p-value: 0.0 | MAD: 0.00332 | KS D-Max: 0.01276 | Dmix: 0.014948 | Digital Mix Speed: 2005.163 | Time: 4.88s

[147/1331] Analyzing (a=9, b=11, c=10)...
  ✓ Samples: 4,714,879 | Chi-Sq Stat: 774.4684 | Chi-Sq p-value: 0.0 | MAD: 0.00096 | KS D-Max: 0.00303 | Dmix: 0.004326 | Digital Mix Speed: 6951.532 | Time: 4.97s

[148/1331] Analyzing (a=9, b=11, c=11)...
  ✓ Samples: 4,715,043 | Chi-Sq Stat: 766.1660 | Chi-Sq p-value: 0.0 | MAD: 0.00094 | KS D-Max: 0.00301 | Dmix: 0.004248 | Digital Mix Speed: 7099.453 | Time: 5.14s

[149/1331] Analyzing (a=9, b=11, c=12)...
  ✓ Samples: 4,556,286 | Chi-Sq Stat: 4709.3830 | Chi-Sq p-value: 0.0 | MAD: 0.00304 | KS D-Max: 0.01183 | Dmix: 0.013700 | Digital Mix Speed: 2190.333 | Time: 4.80s

[150/1331] Analyzing (a=9, b=11, c=13)...
  ✓ Samples: 4,714,632 | Chi-Sq Stat: 744.6042 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00298 | Dmix: 0.004197 | Digital Mix Speed: 7175.750 | Time: 5.11s

[151/1331] Analyzing (a=9, b=11, c=14)...
  ✓ Samples: 4,714,463 | Chi-Sq Stat: 747.3721 | Chi-Sq p-value: 0.0 | MAD: 0.00093 | KS D-Max: 0.00298 | Dmix: 0.004206 | Digital Mix Speed: 7175.734 | Time: 4.97s

[152/1331] Analyzing (a=9, b=11, c=15)...
  ✓ Samples: 4,556,128 | Chi-Sq Stat: 4712.7644 | Chi-Sq p-value: 0.0 | MAD: 0.00305 | KS D-Max: 0.01186 | Dmix: 0.013711 | Digital Mix Speed: 2183.146 | Time: 4.85s

[153/1331] Analyzing (a=9, b=11, c=16)...
  ✓ Samples: 4,713,425 | Chi-Sq Stat: 754.8677 | Chi-Sq p-value: 0.0 | MAD: 0.00095 | KS D-Max: 0.00299 | Dmix: 0.004284 | Digital Mix Speed: 7024.565 | Time: 4.91s

[154/1331] Analyzing (a=9, b=11, c=17)...
  ✓ Samples: 4,714,322 | Chi-Sq Stat: 732.4762 | Chi-Sq p-value: 0.0 | MAD: 0.00092 | KS D-Max: 0.00292 | Dmix: 0.004149 | Digital Mix Speed: 7253.717 | Time: 5.05s

[155/1331] Analyzing (a=9, b=12, c=7)...
  ✓ Samples: 4,374,678 | Chi-Sq Stat: 8811.6990 | Chi-Sq p-value: 0.0 | MAD: 0.00423 | KS D-Max: 0.01260 | Dmix: 0.019056 | Digital Mix Speed: 1569.964 | Time: 4.57s

[156/1331] Analyzing (a=9, b=12, c=8)...
  ✓ Samples: 4,374,678 | Chi-Sq Stat: 8814.6828 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019061 | Digital Mix Speed: 1566.261 | Time: 4.69s

[157/1331] Analyzing (a=9, b=12, c=9)...
  ✓ Samples: 16,019,337 | Chi-Sq Stat: 910.7626 | Chi-Sq p-value: 0.0 | MAD: 0.00065 | KS D-Max: 0.00257 | Dmix: 0.002925 | Digital Mix Speed: 11084.069 | Time: 26.95s

[158/1331] Analyzing (a=9, b=12, c=10)...
  ✓ Samples: 4,374,678 | Chi-Sq Stat: 8809.6742 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019063 | Digital Mix Speed: 1566.261 | Time: 4.70s

[159/1331] Analyzing (a=9, b=12, c=11)...
  ✓ Samples: 4,374,678 | Chi-Sq Stat: 8810.6569 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019063 | Digital Mix Speed: 1566.261 | Time: 4.64s

[160/1331] Analyzing (a=9, b=12, c=12)...
  ✓ Samples: 4,434,884 | Chi-Sq Stat: 6253.6768 | Chi-Sq p-value: 0.0 | MAD: 0.00376 | KS D-Max: 0.00968 | Dmix: 0.016898 | Digital Mix Speed: 1767.788 | Time: 4.79s

[161/1331] Analyzing (a=9, b=12, c=13)...
  ✓ Samples: 4,374,675 | Chi-Sq Stat: 8807.6922 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019062 | Digital Mix Speed: 1566.261 | Time: 4.52s

[162/1331] Analyzing (a=9, b=12, c=14)...
  ✓ Samples: 4,374,675 | Chi-Sq Stat: 8810.6759 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019060 | Digital Mix Speed: 1566.261 | Time: 4.68s

[163/1331] Analyzing (a=9, b=12, c=15)...
  ✓ Samples: 4,434,936 | Chi-Sq Stat: 6241.1543 | Chi-Sq p-value: 0.0 | MAD: 0.00373 | KS D-Max: 0.00966 | Dmix: 0.016805 | Digital Mix Speed: 1782.007 | Time: 4.62s

[164/1331] Analyzing (a=9, b=12, c=16)...
  ✓ Samples: 4,374,669 | Chi-Sq Stat: 8815.3930 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019067 | Digital Mix Speed: 1566.261 | Time: 4.67s

[165/1331] Analyzing (a=9, b=12, c=17)...
  ✓ Samples: 4,374,668 | Chi-Sq Stat: 8819.3432 | Chi-Sq p-value: 0.0 | MAD: 0.00424 | KS D-Max: 0.01260 | Dmix: 0.019068 | Digital Mix Speed: 1566.261 | Time: 4.56s

[166/1331] Analyzing (a=9, b=13, c=7)...
  ✓ Samples: 5,335,509 | Chi-Sq Stat: 1712.6040 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00605 | Dmix: 0.006673 | Digital Mix Speed: 4545.389 | Time: 6.00s

[167/1331] Analyzing (a=9, b=13, c=8)...
  ✓ Samples: 5,336,086 | Chi-Sq Stat: 1662.9391 | Chi-Sq p-value: 0.0 | MAD: 0.00149 | KS D-Max: 0.00590 | Dmix: 0.006683 | Digital Mix Speed: 4514.915 | Time: 6.07s

[168/1331] Analyzing (a=9, b=13, c=9)...
  ✓ Samples: 4,246,913 | Chi-Sq Stat: 1949.5960 | Chi-Sq p-value: 0.0 | MAD: 0.00191 | KS D-Max: 0.00502 | Dmix: 0.008591 | Digital Mix Speed: 3470.195 | Time: 4.58s

[169/1331] Analyzing (a=9, b=13, c=10)...
  ✓ Samples: 5,337,921 | Chi-Sq Stat: 1669.9900 | Chi-Sq p-value: 0.0 | MAD: 0.00150 | KS D-Max: 0.00593 | Dmix: 0.006755 | Digital Mix Speed: 4484.915 | Time: 5.98s

[170/1331] Analyzing (a=9, b=13, c=11)...
  ✓ Samples: 5,337,196 | Chi-Sq Stat: 1633.1928 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00581 | Dmix: 0.006656 | Digital Mix Speed: 4545.482 | Time: 6.04s

[171/1331] Analyzing (a=9, b=13, c=12)...
  ✓ Samples: 4,281,420 | Chi-Sq Stat: 1169.2626 | Chi-Sq p-value: 0.0 | MAD: 0.00143 | KS D-Max: 0.00326 | Dmix: 0.006421 | Digital Mix Speed: 4637.474 | Time: 4.40s

[172/1331] Analyzing (a=9, b=13, c=13)...
  ✓ Samples: 5,336,714 | Chi-Sq Stat: 1619.8848 | Chi-Sq p-value: 0.0 | MAD: 0.00148 | KS D-Max: 0.00577 | Dmix: 0.006641 | Digital Mix Speed: 4545.455 | Time: 5.99s

[173/1331] Analyzing (a=9, b=13, c=14)...
  ✓ Samples: 5,335,709 | Chi-Sq Stat: 1716.5525 | Chi-Sq p-value: 0.0 | MAD: 0.00152 | KS D-Max: 0.00600 | Dmix: 0.006850 | Digital Mix Speed: 4425.784 | Time: 6.05s

[174/1331] Analyzing (a=9, b=13, c=15)...
  ✓ Samples: 4,281,429 | Chi-Sq Stat: 1174.0700 | Chi-Sq p-value: 0.0 | MAD: 0.00142 | KS D-Max: 0.00324 | Dmix: 0.006412 | Digital Mix Speed: 4670.133 | Time: 4.39s

[175/1331] Analyzing (a=9, b=13, c=16)...
  ✓ Samples: 5,334,771 | Chi-Sq Stat: 1675.6643 | Chi-Sq p-value: 0.0 | MAD: 0.00146 | KS D-Max: 0.00605 | Dmix: 0.006554 | Digital Mix Speed: 4607.614 | Time: 6.09s

[176/1331] Analyzing (a=9, b=13, c=17)...
  ✓ Samples: 5,335,139 | Chi-Sq Stat: 1715.8530 | Chi-Sq p-value: 0.0 | MAD: 0.00152 | KS D-Max: 0.00606 | Dmix: 0.006839 | Digital Mix Speed: 4425.754 | Time: 5.90s

[177/1331] Analyzing (a=9, b=14, c=7)...
  ✓ Samples: 4,295,753 | Chi-Sq Stat: 820.6802 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00536 | Dmix: 0.005357 | Digital Mix Speed: 5573.983 | Time: 4.64s

[178/1331] Analyzing (a=9, b=14, c=8)...
  ✓ Samples: 4,296,130 | Chi-Sq Stat: 829.0887 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00531 | Dmix: 0.005306 | Digital Mix Speed: 5621.252 | Time: 4.38s

[179/1331] Analyzing (a=9, b=14, c=9)...
  ✓ Samples: 4,139,183 | Chi-Sq Stat: 55.5559 | Chi-Sq p-value: 0.0 | MAD: 0.00030 | KS D-Max: 0.00137 | Dmix: 0.001366 | Digital Mix Speed: 22056.382 | Time: 4.38s

[180/1331] Analyzing (a=9, b=14, c=10)...
  ✓ Samples: 4,295,961 | Chi-Sq Stat: 819.9433 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00529 | Dmix: 0.005291 | Digital Mix Speed: 5621.238 | Time: 4.51s

[181/1331] Analyzing (a=9, b=14, c=11)...
  ✓ Samples: 4,295,581 | Chi-Sq Stat: 842.1402 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00535 | Dmix: 0.005349 | Digital Mix Speed: 5573.968 | Time: 4.61s

[182/1331] Analyzing (a=9, b=14, c=12)...
  ✓ Samples: 4,153,500 | Chi-Sq Stat: 117.4849 | Chi-Sq p-value: 0.0 | MAD: 0.00047 | KS D-Max: 0.00211 | Dmix: 0.002112 | Digital Mix Speed: 14081.732 | Time: 4.29s

[183/1331] Analyzing (a=9, b=14, c=13)...
  ✓ Samples: 4,296,019 | Chi-Sq Stat: 842.6115 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00533 | Dmix: 0.005331 | Digital Mix Speed: 5621.243 | Time: 4.64s

[184/1331] Analyzing (a=9, b=14, c=14)...
  ✓ Samples: 4,296,002 | Chi-Sq Stat: 816.4060 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00531 | Dmix: 0.005309 | Digital Mix Speed: 5621.241 | Time: 4.60s

[185/1331] Analyzing (a=9, b=14, c=15)...
  ✓ Samples: 4,153,154 | Chi-Sq Stat: 117.6682 | Chi-Sq p-value: 0.0 | MAD: 0.00047 | KS D-Max: 0.00211 | Dmix: 0.002107 | Digital Mix Speed: 14081.655 | Time: 4.35s

[186/1331] Analyzing (a=9, b=14, c=16)...
  ✓ Samples: 4,296,121 | Chi-Sq Stat: 832.9392 | Chi-Sq p-value: 0.0 | MAD: 0.00119 | KS D-Max: 0.00535 | Dmix: 0.005350 | Digital Mix Speed: 5574.014 | Time: 4.63s

[187/1331] Analyzing (a=9, b=14, c=17)...
  ✓ Samples: 4,295,159 | Chi-Sq Stat: 840.0428 | Chi-Sq p-value: 0.0 | MAD: 0.00118 | KS D-Max: 0.00533 | Dmix: 0.005329 | Digital Mix Speed: 5621.169 | Time: 4.49s

[188/1331] Analyzing (a=9, b=15, c=7)...
  ✓ Samples: 4,038,192 | Chi-Sq Stat: 485.3966 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00393 | Dmix: 0.004845 | Digital Mix Speed: 6116.840 | Time: 4.28s

[189/1331] Analyzing (a=9, b=15, c=8)...
  ✓ Samples: 4,038,192 | Chi-Sq Stat: 485.3395 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00393 | Dmix: 0.004844 | Digital Mix Speed: 6116.840 | Time: 4.16s

[190/1331] Analyzing (a=9, b=15, c=9)...
  ✓ Samples: 11,965,901 | Chi-Sq Stat: 682.9112 | Chi-Sq p-value: 0.0 | MAD: 0.00065 | KS D-Max: 0.00247 | Dmix: 0.002917 | Digital Mix Speed: 10889.147 | Time: 17.82s

[191/1331] Analyzing (a=9, b=15, c=10)...
  ✓ Samples: 4,038,191 | Chi-Sq Stat: 487.0172 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00393 | Dmix: 0.004851 | Digital Mix Speed: 6116.840 | Time: 4.07s

[192/1331] Analyzing (a=9, b=15, c=11)...
  ✓ Samples: 4,038,191 | Chi-Sq Stat: 485.6951 | Chi-Sq p-value: 0.0 | MAD: 0.00108 | KS D-Max: 0.00393 | Dmix: 0.004847 | Digital Mix Speed: 6116.840 | Time: 4.18s

[193/1331] Analyzing (a=9, b=15, c=12)...
  ✓ Samples: 4,094,291 | Chi-Sq Stat: 634.1422 | Chi-Sq p-value: 0.0 | MAD: 0.00117 | KS D-Max: 0.00505 | Dmix: 0.005284 | Digital Mix Speed: 5651.435 | Time: 4.39s

[194/1331] Analyzing (a=9, b=15, c=13)...
  ✓ Samples: 4,038,191 | Chi-Sq Stat: 483.5819 | Chi-Sq p-value: 0.0 | MAD: 0.00107 | KS D-Max: 0.00393 | Dmix: 0.004837 | Digital Mix Speed: 6174.006 | Time: 4.42s

[195/1331] Analyzing (a=9, b=15, c=14)...
